TORNADO_BEGIN_DATE_TIME,TORNADO_END_DATE_TIME,TORNADO_BEGIN_LAT,TORNADO_BEGIN_LON,TORNADO_END_LAT,TORNADO_END_LON
2010-05-10 19:42:00,2010-05-10 19:45:00,34.254,-96.432,34.241,-96.408
2010-05-10 19:45:00,2010-05-10 19:45:00,34.24,-96.404,34.24,-96.404
2010-05-10 19:06:00,2010-05-10 19:11:00,35.5722,-95.1987,35.5864,-95.1276
2010-05-13 03:43:00,2010-05-13 03:48:00,35.9972,-96.1317,36.046,-96.0297
2010-05-13 03:48:00,2010-05-13 04:04:00,36.046,-96.0297,36.1479,-95.7691
2010-05-11 19:27:00,2010-05-11 19:27:00,36.188,-99.561,36.188,-99.561
2010-05-24 19:48:00,2010-05-24 19:48:00,36.379,-99.53,36.379,-99.53
2010-05-12 19:21:00,2010-05-12 19:26:00,35.414,-98.962,35.466,-98.931
2010-05-10 14:33:00,2010-05-10 14:33:00,36.793,-98.062,36.793,-98.062
2010-05-10 16:22:00,2010-05-10 16:27:00,34.681,-97.743,34.712,-97.688
2010-05-10 16:36:00,2010-05-10 16:43:00,34.882,-97.424,34.922,-97.361
2010-05-10 16:37:00,2010-05-10 16:38:00,34.893,-97.433,34.898,-97.42
2010-05-10 16:05:00,2010-05-10 16:14:00,34.2257,-98.1122,34.259,-98.0389
2010-05-10 16:44:00,2010-05-10 16:46:00,34.1102,-97.7454,34.1185,-97.7212
2010-05-10 15:19:00,2010-05-10 15:30:00,36.956,-97.462,37.0,-97.345
2010-05-10 14:38:00,2010-05-10 15:19:00,36.808,-98.031,36.956,-97.462
2010-05-10 15:46:00,2010-05-10 15:54:00,35.726,-97.743,35.796,-97.674
2010-05-10 15:54:00,2010-05-10 15:54:00,35.8,-97.669,35.8,-97.669
2010-05-10 16:20:00,2010-05-10 16:35:00,35.289,-97.504,35.377,-97.305
2010-05-10 15:03:00,2010-05-10 15:04:00,36.836,-97.771,36.838,-97.766
2010-05-10 15:15:00,2010-05-10 15:22:00,36.919,-97.528,36.941,-97.462
2010-05-10 15:22:00,2010-05-10 15:23:00,36.941,-97.462,36.948,-97.444
2010-05-10 15:17:00,2010-05-10 15:26:00,36.955,-97.435,36.976,-97.317
2010-05-10 15:21:00,2010-05-10 15:22:00,36.9,-97.449,36.904,-97.437
2010-05-10 14:39:00,2010-05-10 14:39:00,36.808,-98.031,36.808,-98.031
2010-05-10 17:45:00,2010-05-10 18:10:00,35.3395,-96.3089,35.4596,-96.1359
2010-05-10 16:22:00,2010-05-10 16:27:00,35.312,-97.48,35.351,-97.438
2010-05-10 16:27:00,2010-05-10 16:27:00,35.306,-97.421,35.306,-97.421
2010-05-10 16:32:00,2010-05-10 16:51:00,35.1808,-97.4273,35.249,-97.142
2010-05-10 16:51:00,2010-05-10 16:59:00,35.249,-97.142,35.255,-97.049
2010-05-10 16:34:00,2010-05-10 16:40:00,35.1703,-97.4498,35.194,-97.357
2010-05-10 18:03:00,2010-05-10 18:04:00,35.3982,-96.0558,35.4004,-96.0461
2010-05-10 18:04:00,2010-05-10 18:22:00,35.3833,-96.0266,35.4895,-95.8923
2010-05-10 18:25:00,2010-05-10 18:25:00,35.4303,-95.7911,35.4303,-95.7911
2010-05-13 04:17:00,2010-05-13 04:21:00,36.1413,-95.5111,36.1679,-95.4397
2010-05-10 16:35:00,2010-05-10 16:51:00,35.377,-97.305,35.47,-97.155
2010-05-13 04:21:00,2010-05-13 04:26:00,36.1679,-95.4397,36.1944,-95.37
2010-05-13 04:37:00,2010-05-13 04:41:00,35.93,-95.1321,35.9761,-95.0931
2010-05-13 04:51:00,2010-05-13 04:55:00,36.03,-94.9053,36.03,-94.8337
2010-05-13 05:05:00,2010-05-13 05:07:00,36.6613,-94.8252,36.6701,-94.7875
2010-05-12 19:26:00,2010-05-12 19:35:00,35.466,-98.931,35.538,-98.861
2010-05-10 15:53:00,2010-05-10 15:54:00,36.479,-97.173,36.482,-97.164
2010-05-10 16:00:00,2010-05-10 16:12:00,36.539,-97.07,36.589,-96.904
2010-05-10 16:02:00,2010-05-10 16:03:00,36.507,-97.09,36.499,-97.066
2010-05-10 16:13:00,2010-05-10 16:13:00,35.604,-97.543,35.604,-97.543
2010-05-10 16:50:00,2010-05-10 16:54:00,34.324,-97.635,34.335,-97.599
2010-05-10 17:04:00,2010-05-10 17:10:00,34.18,-97.512,34.188,-97.434
2010-05-10 17:22:00,2010-05-10 17:34:00,34.245,-97.319,34.279,-97.245
2010-05-31 19:51:00,2010-05-31 19:53:00,36.82,-101.97,36.8363,-101.947
2010-07-03 16:45:00,2010-07-03 16:46:00,35.537,-98.406,35.537,-98.406
2010-09-08 19:15:00,2010-09-08 19:15:00,33.8532,-97.12,33.8532,-97.12
2010-09-08 13:05:00,2010-09-08 13:05:00,33.86,-96.5,33.86,-96.5
2010-09-08 18:00:00,2010-09-08 18:00:00,34.2209,-97.3095,34.2209,-97.3095
2010-06-13 15:41:00,2010-06-13 15:46:00,36.6588,-100.2367,36.6686,-100.1878
2010-05-10 15:46:00,2010-05-10 15:46:00,35.723,-97.745,35.723,-97.745
2010-05-10 15:46:00,2010-05-10 15:52:00,35.439,-97.911,35.484,-97.865
2010-05-10 18:30:00,2010-05-10 18:31:00,35.4239,-95.7364,35.4363,-95.7258
2010-05-12 17:20:00,2010-05-12 17:25:00,34.9716,-99.9474,34.9936,-99.9073
2011-04-14 19:04:00,2011-04-14 19:10:00,34.4298,-95.8903,34.4467,-95.7787
2011-05-24 21:44:00,2011-05-24 22:02:00,34.8256,-94.7248,34.9673,-94.6047
2011-05-24 19:56:00,2011-05-24 20:00:00,35.8377,-95.6423,35.8554,-95.6023
2011-05-22 19:19:00,2011-05-22 19:27:00,36.1618,-94.7352,36.1894,-94.7072
2011-05-22 17:33:00,2011-05-22 17:48:00,36.553,-94.9733,36.5505,-94.8549
2011-05-22 17:42:00,2011-05-22 17:48:00,36.0584,-95.3841,36.0681,-95.3228
2011-05-20 08:37:00,2011-05-20 08:38:00,36.0982,-95.1415,36.1125,-95.1216
2011-05-23 16:52:00,2011-05-23 16:52:00,36.5722,-96.6938,36.5722,-96.6938
2011-05-24 17:49:00,2011-05-24 18:14:00,36.465,-96.576,36.6759,-96.4231
2011-05-22 18:50:00,2011-05-22 18:50:00,36.0979,-94.8874,36.0979,-94.8874
2011-05-22 19:29:00,2011-05-22 19:30:00,36.2182,-94.8433,36.2217,-94.8257
2011-05-22 19:14:00,2011-05-22 19:19:00,36.1389,-94.7574,36.1618,-94.7352
2011-04-14 17:25:00,2011-04-14 17:25:00,34.1731,-96.5835,34.1731,-96.5835
2011-05-24 20:48:00,2011-05-24 20:59:00,36.2264,-94.9542,36.2693,-94.8406
2011-05-24 20:50:00,2011-05-24 20:55:00,35.0021,-95.2106,35.0238,-95.1758
2011-05-24 21:14:00,2011-05-24 21:16:00,34.6942,-95.0378,34.7041,-95.0144
2011-05-22 19:30:00,2011-05-22 19:37:00,36.1704,-94.6639,36.2,-94.6269
2011-05-22 19:36:00,2011-05-22 19:40:00,36.1845,-94.6387,36.1981,-94.6132
2011-11-07 15:38:00,2011-11-07 15:38:00,34.66,-98.904,34.66,-98.904
2011-11-07 15:52:00,2011-11-07 15:53:00,34.726,-98.836,34.736,-98.826
2011-11-07 15:15:00,2011-11-07 15:26:00,34.526,-99.019,34.5945,-98.961
2011-11-07 16:51:00,2011-11-07 17:17:00,35.042,-98.523,35.213,-98.447
2011-11-07 16:16:00,2011-11-07 16:18:00,34.855,-98.697,34.876,-98.692
2011-11-07 16:40:00,2011-11-07 16:48:00,34.9974,-98.5441,35.0364,-98.524
2011-11-08 13:45:00,2011-11-08 14:02:00,33.9511,-95.1416,34.0146,-95.0663
2011-04-14 22:02:00,2011-04-14 22:05:00,34.16,-95.05,34.16,-94.97
2011-04-14 22:37:00,2011-04-14 22:38:00,34.17,-94.732,34.166,-94.711
2011-04-14 21:33:00,2011-04-14 21:36:00,34.4545,-94.6623,34.4619,-94.6338
2011-02-27 18:21:00,2011-02-27 18:23:00,36.9901,-96.6708,36.999,-96.6292
2011-04-14 15:12:00,2011-04-14 15:13:00,36.7033,-96.706,36.7084,-96.6997
2011-04-14 16:39:00,2011-04-14 16:39:00,36.6,-95.998,36.6,-95.998
2011-04-14 16:00:00,2011-04-14 16:03:00,36.4523,-96.3937,36.4622,-96.38
2011-04-14 16:44:00,2011-04-14 16:44:00,36.629,-95.98,36.629,-95.98
2011-04-14 16:38:00,2011-04-14 16:38:00,35.5665,-96.4272,35.5665,-96.4272
2011-04-14 19:10:00,2011-04-14 19:11:00,34.4467,-95.7787,34.4498,-95.7619
2011-04-14 17:05:00,2011-04-14 17:12:00,35.588,-96.267,35.6245,-96.1924
2011-04-14 20:03:00,2011-04-14 20:12:00,34.5537,-95.672,34.5941,-95.5835
2011-04-14 18:47:00,2011-04-14 18:48:00,36.3735,-94.8743,36.3786,-94.8668
2011-04-26 16:46:00,2011-04-26 16:46:00,35.3606,-94.5074,35.3606,-94.5074
2011-04-14 17:12:00,2011-04-14 17:26:00,35.6245,-96.1924,35.71,-96.1458
2011-04-14 17:11:00,2011-04-14 17:12:00,36.7645,-95.8126,36.767,-95.8099
2011-04-14 17:12:00,2011-04-14 17:14:00,36.767,-95.8099,36.7818,-95.7935
2011-04-14 17:33:00,2011-04-14 17:33:00,35.4854,-96.3612,35.4854,-96.3612
2011-04-14 18:14:00,2011-04-14 18:25:00,34.8108,-95.664,34.8788,-95.6135
2011-04-14 19:12:00,2011-04-14 19:12:00,34.4402,-95.7424,34.4402,-95.7424
2011-04-14 19:12:00,2011-04-14 19:15:00,34.4419,-95.7417,34.4575,-95.6927
2011-04-14 19:18:00,2011-04-14 19:22:00,35.9862,-95.4067,36.0041,-95.383
2011-04-24 16:05:00,2011-04-24 16:06:00,35.0142,-95.9263,35.0121,-95.9238
2011-04-24 18:03:00,2011-04-24 18:03:00,34.9698,-94.5075,34.9698,-94.5075
2011-04-14 19:28:00,2011-04-14 19:36:00,34.7298,-95.1245,34.7553,-95.0599
2011-04-14 19:36:00,2011-04-14 19:37:00,34.7553,-95.0599,34.7588,-95.0517
2011-04-14 19:35:00,2011-04-14 19:47:00,34.5092,-95.5091,34.5741,-95.4145
2011-04-14 19:50:00,2011-04-14 19:51:00,34.6365,-95.4727,34.6437,-95.4618
2011-04-14 20:12:00,2011-04-14 20:16:00,34.5941,-95.5835,34.6245,-95.5169
2011-04-14 20:08:00,2011-04-14 20:22:00,34.685,-95.3778,34.7431,-95.3018
2011-04-14 20:23:00,2011-04-14 20:37:00,34.9285,-94.708,35.0082,-94.6362
2011-04-14 20:35:00,2011-04-14 20:37:00,34.9399,-94.6715,34.961,-94.6636
2011-05-22 17:52:00,2011-05-22 18:26:00,36.4812,-94.8951,36.5579,-94.6179
2011-04-14 18:21:00,2011-04-14 18:28:00,34.3366,-96.2186,34.3467,-96.1566
2011-04-14 19:46:00,2011-04-14 19:51:00,34.5254,-95.8314,34.5328,-95.7611
2011-04-14 19:59:00,2011-04-14 20:00:00,34.5134,-95.7228,34.5164,-95.715
2011-04-14 17:03:00,2011-04-14 17:15:00,34.1301,-96.7901,34.161,-96.657
2011-04-14 18:20:00,2011-04-14 18:50:00,34.2923,-96.2509,34.47,-96.0149
2011-04-22 18:45:00,2011-04-22 18:48:00,34.8645,-97.0663,34.8645,-97.0663
2011-04-14 16:24:00,2011-04-14 16:25:00,34.6166,-96.5468,34.6211,-96.53
2011-04-22 19:02:00,2011-04-22 19:05:00,34.8409,-97.0099,34.8409,-97.0099
2011-04-14 19:58:00,2011-04-14 20:03:00,34.5284,-95.74,34.5622,-95.6751
2011-04-25 13:02:00,2011-04-25 13:12:00,33.9714,-94.7912,34.0406,-94.6544
2011-04-25 16:18:00,2011-04-25 16:21:00,34.0454,-94.5812,34.0549,-94.5388
2011-04-14 15:42:00,2011-04-14 15:42:00,35.7767,-96.6737,35.7767,-96.6737
2011-04-14 17:15:00,2011-04-14 17:25:00,34.161,-96.657,34.1999,-96.5701
2011-05-11 17:11:00,2011-05-11 17:12:00,36.1595,-95.159,36.1631,-95.1524
2011-05-11 17:47:00,2011-05-11 17:50:00,36.6094,-94.9196,36.6284,-94.9067
2011-05-24 19:42:00,2011-05-24 19:56:00,35.7631,-95.7423,35.8377,-95.6423
2011-05-22 18:27:00,2011-05-22 18:35:00,36.0714,-95.0628,36.074,-95.0097
2011-05-24 20:13:00,2011-05-24 20:20:00,35.942,-95.3754,35.9533,-95.2978
2011-05-24 22:37:00,2011-05-24 22:40:00,35.44,-94.4595,35.4493,-94.441
2011-05-24 17:44:00,2011-05-24 17:47:00,36.4103,-96.5812,36.4429,-96.551
2011-05-22 19:44:00,2011-05-22 19:45:00,36.1975,-94.5859,36.2032,-94.5796
2011-04-22 18:59:00,2011-04-22 18:59:00,34.87,-97.0324,34.87,-97.0324
2011-04-19 16:58:00,2011-04-19 16:58:00,34.5345,-95.03,34.5345,-95.03
2011-04-19 17:07:00,2011-04-19 17:11:00,34.532,-94.9631,34.5389,-94.9375
2011-04-19 17:11:00,2011-04-19 17:15:00,34.5389,-94.9375,34.5542,-94.9074
2011-04-19 17:45:00,2011-04-19 17:45:00,34.5823,-94.5823,34.5823,-94.5823
2011-04-19 17:48:00,2011-04-19 17:52:00,34.5734,-94.5407,34.587,-94.4909
2011-04-22 18:19:00,2011-04-22 18:20:00,35.4877,-96.0814,35.4864,-96.0736
2011-04-22 17:03:00,2011-04-22 17:04:00,35.6057,-96.4385,35.6041,-96.4325
2011-04-22 18:18:00,2011-04-22 18:19:00,36.0134,-94.932,36.0142,-94.913
2011-04-22 19:14:00,2011-04-22 19:14:00,35.3549,-95.6265,35.3549,-95.6265
2011-11-07 14:59:00,2011-11-07 14:59:00,34.4566,-99.14,34.4566,-99.14
2011-11-07 16:19:00,2011-11-07 16:22:00,34.883,-98.675,34.887,-98.651
2011-11-07 16:24:00,2011-11-07 16:26:00,34.907,-98.642,34.907,-98.642
2011-11-07 22:47:00,2011-11-07 22:49:00,35.1707,-97.6225,35.1802,-97.5966
2011-11-07 14:39:00,2011-11-07 14:43:00,34.34,-99.21,34.357,-99.194
2011-11-07 14:43:00,2011-11-07 15:13:00,34.357,-99.194,34.542,-99.115
2011-11-07 15:26:00,2011-11-07 15:27:00,34.5945,-98.961,34.596,-98.959
2011-06-18 18:29:00,2011-06-18 18:29:00,36.9614,-96.5458,36.9614,-96.5458
2011-06-11 19:30:00,2011-06-11 19:30:00,36.3568,-99.88,36.3568,-99.88
2011-06-18 20:13:00,2011-06-18 20:13:00,36.8957,-95.8727,36.8957,-95.8727
2011-06-18 19:10:00,2011-06-18 19:20:00,36.9345,-96.2705,36.9303,-96.2183
2011-06-11 18:11:00,2011-06-11 18:25:00,36.9806,-101.0535,36.9759,-101.0159
2011-09-17 16:46:00,2011-09-17 16:49:00,36.82,-97.932,36.808,-97.909
2011-05-24 14:21:00,2011-05-24 14:34:00,36.064,-98.634,36.165,-98.578
2011-05-24 16:45:00,2011-05-24 16:46:00,35.242,-97.628,35.243,-97.619
2011-05-24 17:02:00,2011-05-24 17:03:00,35.109,-97.451,35.116,-97.447
2011-06-11 18:50:00,2011-06-11 18:52:00,36.77,-100.82,36.7695,-100.8183
2011-05-24 14:50:00,2011-05-24 15:55:00,35.444,-98.287,35.725,-97.697
2011-05-21 19:18:00,2011-05-21 19:20:00,34.7805,-96.8949,34.7805,-96.8949
2011-05-21 19:29:00,2011-05-21 19:33:00,34.7867,-96.8565,34.7867,-96.8565
2011-05-21 19:41:00,2011-05-21 19:47:00,34.8009,-96.8202,34.7977,-96.7614
2011-05-23 15:26:00,2011-05-23 15:28:00,36.1445,-98.3439,36.1462,-98.3388
2011-05-21 18:00:00,2011-05-21 18:00:00,34.5211,-97.0025,34.5211,-97.0025
2011-05-21 18:40:00,2011-05-21 18:53:00,34.5631,-96.8064,34.6291,-96.7202
2011-05-21 18:39:00,2011-05-21 18:40:00,34.56,-96.8336,34.56,-96.8249
2011-05-19 15:50:00,2011-05-19 15:50:00,34.8845,-98.87,34.8845,-98.87
2011-05-19 17:40:00,2011-05-19 17:40:00,34.89,-98.4129,34.89,-98.4129
2011-05-19 17:09:00,2011-05-19 17:09:00,35.0795,-98.415,35.0795,-98.415
2011-09-17 16:49:00,2011-09-17 16:49:00,36.815,-97.887,36.815,-97.887
2011-09-17 16:55:00,2011-09-17 16:55:00,36.784,-97.897,36.784,-97.897
2011-08-10 02:32:00,2011-08-10 02:34:00,36.1393,-95.138,36.154,-95.1184
2011-08-10 02:34:00,2011-08-10 02:35:00,36.154,-95.1184,36.1616,-95.1082
2011-08-10 02:35:00,2011-08-10 02:39:00,36.1616,-95.1082,36.1879,-95.0731
2011-05-24 16:26:00,2011-05-24 16:35:00,34.88,-97.732,34.939,-97.67
2011-05-24 16:38:00,2011-05-24 16:53:00,35.189,-97.67,35.305,-97.589
2011-05-24 16:50:00,2011-05-24 17:05:00,36.034,-97.163,36.108,-97.013
2011-05-24 14:31:00,2011-05-24 14:46:00,35.35,-98.441,35.413,-98.311
2011-05-24 16:35:00,2011-05-24 17:05:00,34.939,-97.67,35.141,-97.491
2011-05-24 18:30:00,2011-05-24 18:45:00,34.252,-96.76,34.274,-96.67
2011-05-24 14:20:00,2011-05-24 14:21:00,36.059,-98.644,36.064,-98.634
2011-05-24 14:47:00,2011-05-24 14:51:00,36.236,-98.507,36.244,-98.5
2011-05-24 14:34:00,2011-05-24 14:44:00,36.165,-98.578,36.235,-98.583
2011-05-24 15:37:00,2011-05-24 15:39:00,35.622,-97.856,35.618,-97.837
2011-05-24 17:36:00,2011-05-24 17:39:00,35.373,-97.131,35.387,-97.108
2011-05-24 15:59:00,2011-05-24 16:35:00,35.747,-97.674,35.921,-97.356
2011-05-24 16:06:00,2011-05-24 16:38:00,35.008,-97.961,35.189,-97.67
2011-05-24 16:53:00,2011-05-24 17:02:00,35.305,-97.589,35.311,-97.571
2011-05-24 15:55:00,2011-05-24 15:59:00,35.725,-97.697,35.747,-97.674
2011-05-22 19:13:00,2011-05-22 19:25:00,36.2291,-94.9451,36.2321,-94.8609
2011-06-18 19:09:00,2011-06-18 19:09:00,36.9231,-96.2885,36.9231,-96.2885
2011-11-07 15:53:00,2011-11-07 16:16:00,34.736,-98.826,34.855,-98.697
2011-05-24 21:06:00,2011-05-24 21:16:00,36.2757,-94.7575,36.3294,-94.6728
2011-04-14 19:36:00,2011-04-14 19:39:00,34.3391,-96.0804,34.3579,-96.0652
2011-04-22 17:16:00,2011-04-22 17:16:00,36.2724,-94.8,36.2724,-94.8
2012-04-09 16:23:00,2012-04-09 16:23:00,36.3899,-99.4107,36.3899,-99.4107
2012-04-14 15:26:00,2012-04-14 15:26:00,36.7874,-99.21,36.7874,-99.21
2012-04-09 16:35:00,2012-04-09 16:35:00,36.3568,-99.3722,36.3568,-99.3722
2012-04-09 16:45:00,2012-04-09 16:45:00,36.3498,-99.3638,36.3498,-99.3638
2012-04-09 16:56:00,2012-04-09 16:56:00,36.2902,-99.3273,36.2902,-99.3273
2012-04-14 18:01:00,2012-04-14 18:01:00,36.4609,-98.9409,36.4609,-98.9409
2012-04-30 20:10:00,2012-04-30 21:00:00,36.7998,-97.7172,36.81,-97.4839
2012-03-18 17:50:00,2012-03-18 18:04:00,34.9,-99.6647,34.9512,-99.6376
2012-03-18 18:10:00,2012-03-18 18:10:00,34.9934,-99.569,34.9934,-99.569
2012-04-30 21:07:00,2012-04-30 21:13:00,36.81,-97.459,36.7811,-97.45
2012-04-14 18:14:00,2012-04-14 18:20:00,36.506,-98.86,36.5388,-98.8163
2012-04-14 18:19:00,2012-04-14 18:21:00,36.5491,-98.829,36.5491,-98.829
2012-04-14 22:42:00,2012-04-14 23:05:00,36.1133,-99.7837,36.276,-99.604
2012-04-14 23:05:00,2012-04-14 23:27:00,36.276,-99.604,36.4879,-99.39
2012-04-14 19:37:00,2012-04-14 19:42:00,36.974,-98.112,36.998,-98.069
2012-04-14 16:18:00,2012-04-14 16:18:00,36.236,-99.589,36.236,-99.589
2012-05-01 00:30:00,2012-05-01 00:32:00,36.8872,-95.094,36.8961,-95.0796
2012-04-30 21:25:00,2012-04-30 21:38:00,36.7766,-97.4327,36.68,-97.4183
2012-04-13 15:00:00,2012-04-13 15:12:00,35.202,-97.5021,35.2299,-97.4261
2012-04-13 14:59:00,2012-04-13 15:00:00,35.1991,-97.5188,35.202,-97.5021
2012-04-13 17:14:00,2012-04-13 17:16:00,34.7493,-99.2926,34.7493,-99.2926
2012-04-13 17:10:00,2012-04-13 17:12:00,34.7595,-99.3051,34.7595,-99.3051
2012-04-13 18:27:00,2012-04-13 18:27:00,34.8555,-98.87,34.8555,-98.87
2012-04-13 18:25:00,2012-04-13 18:27:00,34.8598,-98.8575,34.8598,-98.8575
2012-04-13 18:28:00,2012-04-13 18:33:00,34.8495,-98.8949,34.87,-98.8259
2012-04-13 18:52:00,2012-04-13 19:12:00,34.9032,-98.7722,34.9775,-98.7389
2012-04-13 19:36:00,2012-04-13 19:38:00,35.0566,-98.6,35.0744,-98.5687
2012-04-13 19:42:00,2012-04-13 19:42:00,34.993,-98.5459,34.993,-98.5459
2012-04-13 19:50:00,2012-04-13 19:55:00,35.0198,-98.5594,35.0284,-98.5125
2012-04-13 16:24:00,2012-04-13 16:24:00,35.39,-96.9967,35.39,-96.9967
2012-04-13 23:52:00,2012-04-13 23:55:00,35.4103,-97.726,35.4357,-97.7362
2012-04-29 19:57:00,2012-04-29 19:59:00,36.577,-96.5783,36.5822,-96.5565
2012-04-15 04:49:00,2012-04-15 04:55:00,36.3233,-96.0682,36.3607,-96.0093
2012-04-15 08:22:00,2012-04-15 08:35:00,35.7847,-94.926,35.8991,-94.8073
2012-04-15 08:35:00,2012-04-15 08:36:00,35.8991,-94.8073,35.9009,-94.8047
2012-04-15 08:36:00,2012-04-15 08:37:00,35.9009,-94.8047,35.9055,-94.7972
2012-04-30 19:10:00,2012-04-30 19:10:00,36.7132,-95.712,36.7132,-95.712
2012-04-30 19:12:00,2012-04-30 19:12:00,36.6982,-95.7093,36.6982,-95.7093
2012-04-30 19:25:00,2012-04-30 19:25:00,36.7386,-95.692,36.7386,-95.692
2012-04-30 19:33:00,2012-04-30 19:33:00,36.7437,-95.6296,36.7437,-95.6296
2012-04-30 19:13:00,2012-04-30 20:05:00,36.8533,-97.9062,36.7424,-98.05
2012-04-30 18:40:00,2012-04-30 18:57:00,36.703,-98.216,36.748,-98.224
2012-04-30 19:59:00,2012-04-30 20:03:00,36.7885,-95.5027,36.8003,-95.4802
2012-04-30 18:34:00,2012-04-30 18:34:00,36.6631,-98.2242,36.6631,-98.2242
2012-04-30 20:06:00,2012-04-30 20:10:00,36.7947,-97.7492,36.7955,-97.73
2012-04-30 23:42:00,2012-04-30 23:48:00,36.6843,-95.7808,36.7523,-95.7017
2012-04-30 21:05:00,2012-04-30 21:06:00,36.9444,-95.349,36.9543,-95.3349
2012-04-14 15:00:00,2012-04-14 15:00:00,36.597,-99.408,36.597,-99.408
2012-04-09 17:06:00,2012-04-09 17:06:00,36.2686,-99.2726,36.2686,-99.2726
2012-04-30 20:29:00,2012-04-30 20:50:00,36.7058,-98.0053,36.6845,-97.8
2012-04-15 08:37:00,2012-04-15 08:43:00,35.9055,-94.7972,35.9346,-94.7514
2012-04-14 14:49:00,2012-04-14 14:53:00,36.5291,-99.519,36.57,-99.4619
2012-04-14 14:59:00,2012-04-14 15:00:00,36.591,-99.413,36.594,-99.411
2012-04-14 15:33:00,2012-04-14 15:33:00,36.8243,-99.1631,36.8243,-99.1631
2012-04-09 17:27:00,2012-04-09 17:27:00,36.2198,-99.1827,36.2198,-99.1827
2012-04-14 16:24:00,2012-04-14 16:24:00,36.275,-99.571,36.275,-99.571
2012-04-14 17:15:00,2012-04-14 17:15:00,36.5219,-99.1082,36.5219,-99.1082
2012-04-14 17:51:00,2012-04-14 17:51:00,36.512,-98.9938,36.512,-98.9938
2012-04-14 18:06:00,2012-04-14 18:14:00,36.4735,-98.9175,36.506,-98.86
2012-05-29 19:26:00,2012-05-29 19:28:00,35.6236,-97.7984,35.6236,-97.7984
2012-04-14 18:30:00,2012-04-14 18:46:00,36.59,-98.6997,36.7105,-98.6445
2012-04-14 18:57:00,2012-04-14 19:23:00,36.7807,-98.3883,36.9302,-98.3028
2012-04-14 18:47:00,2012-04-14 19:04:00,36.6946,-98.5168,36.8012,-98.4139
2012-04-14 19:19:00,2012-04-14 19:37:00,36.8893,-98.2516,36.974,-98.112
2012-05-29 20:15:00,2012-05-29 20:16:00,35.384,-97.99,35.384,-97.99
2012-10-13 16:46:00,2012-10-13 16:51:00,34.1942,-97.5205,34.2408,-97.4511
2012-04-13 17:30:00,2012-04-13 17:35:00,34.78,-99.2067,34.78,-99.1714
2012-03-18 18:37:00,2012-03-18 18:42:00,35.1264,-99.5474,35.1465,-99.5373
2012-03-19 19:20:00,2012-03-19 19:20:00,35.5205,-94.9951,35.5205,-94.9951
2012-03-18 18:27:00,2012-03-18 18:30:00,35.0666,-99.559,35.0705,-99.535
2012-04-14 17:50:00,2012-04-14 17:50:00,36.4012,-99.0937,36.4012,-99.0937
2013-07-26 14:25:00,2013-07-26 14:25:00,33.943,-96.731,33.943,-96.731
2013-05-30 14:35:00,2013-05-30 14:44:00,34.3652,-94.4992,34.4051,-94.4642
2013-05-19 15:56:00,2013-05-19 16:24:00,35.73,-97.141,35.847,-96.92
2013-05-20 13:56:00,2013-05-20 14:04:00,35.284,-97.628,35.303,-97.605
2013-05-31 17:03:00,2013-05-31 17:44:00,35.485,-98.096,35.502,-97.848
2013-05-31 18:53:00,2013-05-31 18:55:00,35.406,-97.551,35.404,-97.531
2013-05-31 17:29:00,2013-05-31 17:41:00,35.4858,-97.8511,35.451,-97.7929
2013-01-29 06:48:00,2013-01-29 06:49:00,36.155,-97.456,36.159,-97.437
2013-05-19 17:00:00,2013-05-19 17:20:00,35.2531,-97.3001,35.308,-97.142
2013-05-19 17:20:00,2013-05-19 17:50:00,35.308,-97.142,35.423,-96.981
2013-05-09 17:21:00,2013-05-09 17:21:00,34.5197,-99.3905,34.5197,-99.3905
2013-05-29 16:00:00,2013-05-29 16:00:00,35.6,-98.2268,35.6,-98.2268
2013-05-29 18:21:00,2013-05-29 18:23:00,35.033,-99.884,35.033,-99.884
2013-05-31 19:21:00,2013-05-31 19:25:00,36.5886,-95.7326,36.5975,-95.6882
2013-05-20 17:40:00,2013-05-20 17:45:00,35.9817,-94.614,36.0419,-94.5416
2013-05-30 18:08:00,2013-05-30 18:09:00,36.1009,-95.3669,36.1034,-95.3563
2013-05-30 18:24:00,2013-05-30 18:30:00,36.1233,-95.2282,36.137,-95.1938
2013-05-31 19:25:00,2013-05-31 19:26:00,36.5975,-95.6882,36.605,-95.6736
2013-05-31 19:27:00,2013-05-31 19:28:00,36.5972,-95.676,36.5975,-95.6735
2013-05-31 22:23:00,2013-05-31 22:27:00,36.5379,-94.8236,36.5417,-94.7914
2013-05-30 19:40:00,2013-05-30 19:41:00,36.0224,-95.7729,36.0282,-95.7616
2013-05-31 19:28:00,2013-05-31 19:35:00,36.5975,-95.6735,36.6317,-95.6111
2013-05-28 14:08:00,2013-05-28 14:11:00,36.7996,-100.33,36.8096,-100.3221
2013-05-28 14:29:00,2013-05-28 14:40:00,36.903,-100.4272,36.8804,-100.412
2013-05-19 17:47:00,2013-05-19 17:48:00,35.9323,-96.6143,35.9328,-96.6133
2013-05-19 18:20:00,2013-05-19 18:38:00,35.5487,-96.6219,35.6391,-96.4649
2013-05-30 19:41:00,2013-05-30 19:54:00,36.0282,-95.7616,36.0401,-95.6785
2013-05-19 18:38:00,2013-05-19 18:40:00,35.6391,-96.4649,35.6547,-96.4493
